BatchID,param,grid_value,grid_log,nll_prof,nll_min,nll_thresh_95,sse_min,n_fixed
F14,tau,0.01156581536859795,-4.459701482662653,-24.290832091457656,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.015927605461279738,-4.1397014826626535,-24.30110109942964,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.021934347700117353,-3.819701482662653,-24.314577067185695,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.030206399210430158,-3.499701482662653,-24.332222341171633,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.04159807101329908,-3.1797014826626535,-24.35527177424788,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.05728585853523296,-2.8597014826626532,-24.385303324341272,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.07888994629269129,-2.539701482662653,-24.424324300957572,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.10864153536663772,-2.2197014826626527,-24.474875796028932,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.1496132747134835,-1.8997014826626533,-24.540157774548724,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.206036594521161,-1.579701482662653,-24.62417715169426,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.2837387147843204,-1.2597014826626536,-24.73192063206693,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.390744461946489,-0.9397014826626533,-24.869552796404726,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.538105047307025,-0.619701482662653,-25.044637726870967,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,0.741039400775818,-0.29970148266265273,-25.26637721409287,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,1.0205059332752588,0.020298517337346667,-25.545848598861667,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,1.405367054382937,0.34029851733734695,-25.89620244933457,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,1.9353699896737842,0.6602985173373472,-26.332729008738557,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,2.6652517470423613,0.9802985173373466,-26.872581670673476,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,3.6703921797969516,1.300298517337347,-27.533656907114228,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,5.054598976799958,1.6202985173373472,-28.331437727971327,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,6.960828588535338,1.9402985173373466,-29.271012615853394,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,9.585950312055488,2.260298517337347,-30.328306012599604,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,tau,13.201078322276548,2.580298517337347,-31.411266853554643,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
